Time,u[time],Voltage,u[Voltage]
(sec),(sec),(V),(V)
0.00029598400000000006,0.0,3.4959999999999996,0.0008952017773788213
0.000299184,0.0,3.4776,0.0008952017773788213
0.00030238400000000005,0.0,3.458,0.0008952017773788213
0.000305584,0.0,3.4424000000000006,0.0008952017773788213
0.000308784,0.0,3.423000000000002,0.0008952017773788213
0.00031198399999999996,0.0,3.4002000000000008,0.0008952017773788213
0.00031518400000000004,0.0,3.3688,0.0008952017773788213
0.00031838399999999995,0.0,3.3553999999999995,0.0008952017773788213
0.000321584,0.0,3.3305999999999996,0.0008952017773788213
0.000324784,0.0,3.3169999999999993,0.0008952017773788213
0.0003279840000000001,0.0,3.2987999999999995,0.0008952017773788213
0.000331184,0.0,3.2788,0.0008952017773788213
0.000334384,0.0,3.261400000000001,0.0008952017773788213
0.000337584,0.0,3.2444000000000015,0.0008952017773788213
0.000340784,0.0,3.223200000000001,0.0008952017773788213
